tld,registrar,registrant_country,domain_age,nameserver_domain,mail_domain,tls_age,tls_issuer,url_len,parameters_len,parameters_count,dollar_percent,dash_percent,underscore_percent,dot_percent,plus_percent,exclamation_mark_percent,star_percent,quote_percent,opening_bracket_percent,closing_bracket_percent,comma_percent,numbers_percent,url_entropy,is_redirect,subdomain_count,content_link_count,content_img_count,label
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.562982729535689,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.539222641642197,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.525255514455358,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.556247679211139,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.550042299519075,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.572538267537758,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.5404867615170055,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.536402153964677,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.541016432149491,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.5404867615170055,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.5895633051067,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.583357925414636,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.5932404450491475,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.583357925414636,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.577152545722572,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.5203142546381025,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,,,27,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8100810205217304,False,2,0.0,0.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.580007767104631,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.4947951099418555,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.513906185945994,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.5404867615170055,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.556247679211139,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.550042299519075,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.5296671036401275,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.516026958085732,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.50614443845122,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.550571970151561,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.497853020323959,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.4885897302497915,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.471272444752947,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.567597007720503,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.5110856982684755,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.545428021334261,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.526519634330167,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.487033362447081,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.547221811841555,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.564246849410497,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.521905356145353,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,54.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.545135773406359,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.558041469718433,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.4947951099418555,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.4994093881266695,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.547221811841556,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.547221811841556,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.567597007720503,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.567597007720503,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.556247679211139,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.520641236270545,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.5203142546381025,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.491647640631895,True,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.547221811841555,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.562982729535689,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.504350647943926,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.542607533656742,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.507408558326028,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.501203178633964,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.541016432149491,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.572008596905272,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.536402153964677,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.490710502389527,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.526519634330167,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.547221811841555,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.480298312122531,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.5219053561453535,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.521905356145353,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.501530160266405,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.556777349843625,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.501530160266405,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.532725014022231,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.494795109941856,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.462743603921103,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.4901808317570415,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.5358724833321915,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.553427191533619,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.506144438451219,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.504350647943925,False,2,2.0,25.0,illegitimate
online,"Name.com, Inc",US,54.0,cloudflare.com,name.com,53.0,GTS CA 1P5,79,50,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4.526519634330167,False,2,2.0,25.0,illegitimate
pl,Domena.pl sp. z o.o.,,0.0,cloudflare.com,domena.pl,,,50,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4.28637013015618,,3,1.0,0.0,illegitimate
xyz,"Registrar of Domain Names REG.RU, LLC",PL,1.0,cloudflare.com,reg.ru,,,22,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.788754913993503,,3,0.0,0.0,illegitimate
site,"Registrar of Domain Names REG.RU, LLC",RU,213.0,cloudflare.com,reg.ru,,,15,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4565647621309536,,2,0.0,0.0,illegitimate
pl,dhosting.pl Sp. z o.o.,,0.0,cloudflare.com,,,,25,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.703465189601647,,3,1.0,0.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,ES,7.0,cloudflare.com,publicdomainregistry.com,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.026986833359286,,3,77.0,11.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,ES,7.0,cloudflare.com,publicdomainregistry.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.970573095811684,,2,77.0,11.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,3.0,cloudflare.com,publicdomainregistry.com,,,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.82790978214397,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,3.0,cloudflare.com,publicdomainregistry.com,,,24,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.1845608142862893,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,7.0,cloudflare.com,publicdomainregistry.com,,,32,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.965018266288633,,2,0.0,0.0,illegitimate
pl,Domena.pl sp. z o.o.,,0.0,cloudflare.com,domena.pl,,,50,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4.445533250556853,,3,1.0,0.0,illegitimate
cloud,"NameSilo, LLC",US,3.0,cloudflare.com,namesilo.com,,,32,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.226409765557392,,3,0.0,1.0,illegitimate
life,"NameCheap, Inc.",IS,27.0,cloudflare.com,namecheap.com,,,25,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8936606896881854,,2,1.0,0.0,illegitimate
com,"NameCheap, Inc.",IS,88.0,cloudflare.com,namecheap.com,,,20,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.021928094887363,,2,11.0,11.0,illegitimate
life,"NameCheap, Inc.",IS,27.0,cloudflare.com,namecheap.com,,,20,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9219280948873623,,2,1.0,0.0,illegitimate
life,"NameCheap, Inc.",IS,62.0,cloudflare.com,namecheap.com,,,19,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.47135448701393,,2,0.0,0.0,illegitimate
life,"NameCheap, Inc.",IS,62.0,cloudflare.com,namecheap.com,,,18,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.614369445886757,,2,175.0,5.0,illegitimate
life,"NameCheap, Inc.",IS,27.0,cloudflare.com,namecheap.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.004886164091841,,2,84.0,5.0,illegitimate
pics,PDR Ltd. d/b/a PublicDomainRegistry.com,US,33.0,cloudflare.com,,,,27,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.708048150071232,,3,56.0,13.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,3.0,cloudflare.com,publicdomainregistry.com,,,24,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.584962500721157,,2,0.0,0.0,illegitimate
fr,KEY-SYSTEMS GmbH,,0.0,googledomains.com,key-systems.net,0.0,R3,75,11,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4.641677857967117,True,2,1.0,3.0,illegitimate
fr,KEY-SYSTEMS GmbH,,0.0,googledomains.com,key-systems.net,0.0,R3,75,11,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.613121731966101,True,2,1.0,3.0,illegitimate
fr,KEY-SYSTEMS GmbH,,0.0,googledomains.com,key-systems.net,0.0,R3,75,11,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4.556259565212893,True,2,1.0,3.0,illegitimate
fr,KEY-SYSTEMS GmbH,,0.0,googledomains.com,key-systems.net,0.0,R3,75,11,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4.65638989860392,True,2,1.0,3.0,illegitimate
fr,KEY-SYSTEMS GmbH,,0.0,googledomains.com,key-systems.net,0.0,R3,75,11,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4.652861065184049,True,2,1.0,3.0,illegitimate
fr,KEY-SYSTEMS GmbH,,0.0,googledomains.com,key-systems.net,0.0,R3,75,11,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4.604388104872052,True,2,1.0,3.0,illegitimate
fr,KEY-SYSTEMS GmbH,,0.0,googledomains.com,key-systems.net,0.0,R3,75,11,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.53965806524174,True,2,1.0,3.0,illegitimate
fr,KEY-SYSTEMS GmbH,,0.0,googledomains.com,key-systems.net,0.0,R3,75,11,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.587012985032319,True,2,1.0,3.0,illegitimate
fr,KEY-SYSTEMS GmbH,,0.0,googledomains.com,key-systems.net,0.0,R3,75,11,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4.5831397309596085,True,2,1.0,3.0,illegitimate
fr,KEY-SYSTEMS GmbH,,0.0,googledomains.com,key-systems.net,648.0,DigiCert ECC Extended Validation Server CA,28,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.797902689682947,True,2,210.0,43.0,illegitimate
lol,PDR Ltd. d/b/a PublicDomainRegistry.com,US,21.0,cloudflare.com,publicdomainregistry.com,,,33,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9534850284493626,,3,56.0,13.0,illegitimate
shop,PDR Ltd. d/b/a PublicDomainRegistry.com,US,16.0,cloudflare.com,publicdomainregistry.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5342190211803413,,3,56.0,13.0,illegitimate
shop,PDR Ltd. d/b/a PublicDomainRegistry.com,US,21.0,cloudflare.com,publicdomainregistry.com,,,27,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.602316558505553,,3,56.0,13.0,illegitimate
pl,Domena.pl sp. z o.o.,,0.0,cloudflare.com,domena.pl,,,50,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,4.349275070710714,,3,1.0,0.0,illegitimate
pl,Hosting Concepts B.V.,,3.0,cloudflare.com,openprovider.com,,,24,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.8868421881310122,,3,42.0,4.0,illegitimate
space,Hosting Ukraine LLC,UA,0.0,inhostedns.com,abuse.team,,,20,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.4464393446710155,,2,0.0,0.0,illegitimate
